"","X0.005","X0.01","X0.025","X0.05","X0.1","X0.2","X0.25","X0.3","X0.4","X0.45"
" 101",2.62538596466844,2.36383668100421,1.98373100295561,1.66008063041177,1.28998980856797,0.845194544862669,0.676926595959285,0.526059637524857,0.254015488212191,0.125977714245864
" 102",2.62489147632391,2.3634635729126,1.98349525856288,1.65992997597032,1.28990653254274,0.845159371576034,0.676902629770861,0.526043331389878,0.254008925423995,0.125974608642157
" 103",2.62440675802996,2.36309781798174,1.98326414477346,1.65978227338024,1.28982488411434,0.845124883976636,0.676879130396941,0.526027342649807,0.254002490259106,0.125971563416769
" 104",2.62393152308561,2.3627392009711,1.98303752648373,1.65963743672922,1.28974481602908,0.84509106220751,0.676856084330281,0.526011662127062,0.253996179030685,0.125968576825891
" 105",2.62346549589808,2.3623875149592,1.98281527379505,1.65949538340679,1.28966628284497,0.845057887171075,0.676833478579759,0.525996280994504,0.253989988192548,0.125965647192222
" 106",2.62300841145002,2.36204256094558,1.9825972617655,1.65935603394717,1.28958924084563,0.845025340493175,0.676811300645961,0.525981190758878,0.253983914332517,0.125962772901831
" 107",2.62256001479703,2.36170414747535,1.98238337017569,1.65921931188109,1.28951364795922,0.84499340448915,0.676789538498131,0.525966383245168,0.253977954166154,0.125959952401194
" 108",2.62212006059369,2.361372090285,1.98217348330773,1.65908514359581,1.28943946368179,0.844962062131794,0.676768180552416,0.525951850581834,0.253972104530838,0.125957184194388
" 109",2.62168831264598,2.36104621196784,1.98196748973648,1.65895345820307,1.28936664900495,0.844931297021081,0.676747215651301,0.525937585186858,0.253966362380166,0.125954466840453
" 110",2.6212645434886,2.36072634165804,1.98176528213237,1.65882418741408,1.28929516634742,0.844901093355556,0.676726633044175,0.525923579754554,0.253960724778667,0.125951798950886
" 111",2.62084853398544,2.36041231473193,1.9815667570749,1.65869726542158,1.28922497949044,0.844871435905272,0.676706422368953,0.525909827243094,0.253955188896798,0.125949179187276
" 112",2.62044007295184,2.36010397252556,1.98137181487631,1.65857262878802,1.28915605351651,0.844842309986185,0.676686573634676,0.525896320862701,0.253949752006205,0.125946606259069
" 113",2.6200389567972,2.35980116206744,1.98118035941466,1.65845021633993,1.28908835475148,0.844813701435908,0.676667077205048,0.525883054064473,0.253944411475246,0.125944078921442
" 114",2.61964498918665,2.35950373582551,1.98099229797586,1.65832996906779,1.28902185070973,0.844785596590758,0.676647923782837,0.525870020529797,0.253939164764736,0.1259415959733
" 115",2.61925798072077,2.35921155146751,1.98080754110391,1.65821183003114,1.28895651004218,0.844757982263987,0.676629104395088,0.525857214160311,0.253934009423929,0.125939156255371
" 116",2.61887774863197,2.35892447163394,1.98062600245909,1.65809574426876,1.28889230248699,0.84473084572516,0.676610610379112,0.525844629068393,0.253928943086697,0.125936758648401
" 117",2.6185041164968,2.35864236372273,1.9804475986834,1.65798165871335,1.28882919882286,0.844704174680586,0.676592433369189,0.525832259568136,0.25392396346791,0.125934402071443
" 118",2.61813691396306,2.35836509968507,1.98027224927295,1.65786952211068,1.28876717082471,0.844677957254742,0.676574565283949,0.525820100166782,0.253919068359999,0.125932085480231
" 119",2.61777597649086,2.35809255583167,1.98009987645692,1.65775928494283,1.2887061912215,0.844652181972651,0.676556998314393,0.525808145556588,0.253914255629695,0.125929807865638
" 120",2.61742114510687,2.35782461264875,1.97993040508242,1.65765089935523,1.28864623365638,0.844626837743131,0.67653972491252,0.525796390607105,0.253909523214928,0.125927568252209
